DATE	WGPT:HW1_1	WGPT:HW1_2	WGPT:HW1_3	WGPT:HW1_4	WGPT:HW1_5	WGPT:HW1_6	WGPT:HW1_7	WGPT:HW1_8	WGPT:HW2_10	WGPT:HW2_6	WGPT:HW2_7	WGPT:HW2_8	WGPT:HW2_9	WGPT:HW3_10	WGPT:HW3_11	WGPT:HW3_12	WGPT:HW3_13	WGPT:HW3_14	WGPT:HW3_15	WGPT:HW3_16	WGPT:HW3_17	WGPT:HW3_18	WGPT:HW3_19	WGPT:HW3_9	WWPT:HW1_1	WWPT:HW1_2	WWPT:HW1_3	WWPT:HW1_4	WWPT:HW1_5	WWPT:HW1_6	WWPT:HW1_7	WWPT:HW1_8	WWPT:HW2_10	WWPT:HW2_6	WWPT:HW2_7	WWPT:HW2_8	WWPT:HW2_9	WWPT:HW3_10	WWPT:HW3_11	WWPT:HW3_12	WWPT:HW3_13	WWPT:HW3_14	WWPT:HW3_15	WWPT:HW3_16	WWPT:HW3_17	WWPT:HW3_18	WWPT:HW3_19	WWPT:HW3_9	WBP9:HW1_1	WBP9:HW1_2	WBP9:HW1_3	WBP9:HW1_4	WBP9:HW1_5	WBP9:HW1_6	WBP9:HW1_7	WBP9:HW1_8	WBP9:HW2_10	WBP9:HW2_6	WBP9:HW2_7	WBP9:HW2_8	WBP9:HW2_9	WBP9:HW3_10	WBP9:HW3_11	WBP9:HW3_12	WBP9:HW3_13	WBP9:HW3_14	WBP9:HW3_15	WBP9:HW3_16	WBP9:HW3_17	WBP9:HW3_18	WBP9:HW3_19	WBP9:HW3_9	WTHP:HW1_1	WTHP:HW1_2	WTHP:HW1_3	WTHP:HW1_4	WTHP:HW1_5	WTHP:HW1_6	WTHP:HW1_7	WTHP:HW1_8	WTHP:HW2_10	WTHP:HW2_6	WTHP:HW2_7	WTHP:HW2_8	WTHP:HW2_9	WTHP:HW3_10	WTHP:HW3_11	WTHP:HW3_12	WTHP:HW3_13	WTHP:HW3_14	WTHP:HW3_15	WTHP:HW3_16	WTHP:HW3_17	WTHP:HW3_18	WTHP:HW3_19	WTHP:HW3_9
	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)
20 Aug 2060	9.3644052E+9	8.9210501E+9	9.5580733E+9	1.0505922E+10	8.5098245E+9	1.4449842E+9	5.8713236E+9	6.6173696E+9	5.6892867E+9	7.66671E+9	1.0313161E+10	8.1526154E+9	4.005954E+9	9.1009034E+9	8.2913992E+9	9.1517993E+9	9.2844872E+9	9.5445064E+9	1.0116927E+10	9.1304346E+9	4.6630108E+9	6.9865708E+9	7.1024553E+9	7.7367752E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.179246	10.711256	10.465124	12.065492	12.030784	15.536787	8.6059141	10.365877	13.035509	10.467876	14.695652	11.911155	10.035901	11.994072	16.661894	18.03372	18.081776	14.699042	16.456434	15.015905	10.007854	11.465979	14.058648	14.662827	7	7	7	7	7	0	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
28 Aug 2060	9.368833E+9	8.9237893E+9	9.5604797E+9	1.0509749E+10	8.5119718E+9	1.4449842E+9	5.8725693E+9	6.6191196E+9	5.6916004E+9	7.6682179E+9	1.0317716E+10	8.1547679E+9	4.0070932E+9	9.1051448E+9	8.2969585E+9	9.1581819E+9	9.2910899E+9	9.5496079E+9	1.0123176E+10	9.1351501E+9	4.6639836E+9	6.9897211E+9	7.1060931E+9	7.7414021E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.164592	10.699636	10.454904	12.051908	12.021253	15.518698	8.6000118	10.357373	13.018612	10.458899	14.6738	11.90055	10.029194	11.974936	16.634527	18.004126	18.052132	14.674902	16.429308	14.992243	9.9982538	11.447992	14.036326	14.639265	7	7	7	7	7	0	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
10 Sep 2060	9.3754583E+9	8.9278843E+9	9.564075E+9	1.0515472E+10	8.5151821E+9	1.4449842E+9	5.8744294E+9	6.6217344E+9	5.6950554E+9	7.6704691E+9	1.0324528E+10	8.1579848E+9	4.0087949E+9	9.1114783E+9	8.3052687E+9	9.1677225E+9	9.3009623E+9	9.5572275E+9	1.0132512E+10	9.1421932E+9	4.6654346E+9	6.9944238E+9	7.1115259E+9	7.7483162E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.142492	10.682159	10.439532	12.031485	12.00694	15.491701	8.5911455	10.344619	12.993308	10.445439	14.640877	11.884585	10.019133	11.946028	16.593391	17.959692	18.0075	14.638542	16.388464	14.956574	9.9838009	11.420921	14.002771	14.603582	7	7	7	7	7	0	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
07 Oct 2060	9.3898752E+9	8.9367665E+9	9.5718707E+9	1.0527903E+10	8.522156E+9	1.4449842E+9	5.8784558E+9	6.6274058E+9	5.7025372E+9	7.6753485E+9	1.0339318E+10	8.164969E+9	4.0124838E+9	9.1251927E+9	8.323305E+9	9.1884319E+9	9.3223936E+9	9.5737375E+9	1.0152761E+10	9.1574508E+9	4.6685681E+9	7.0046024E+9	7.1232963E+9	7.7633142E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.094661	10.644557	10.407206	11.987455	11.975992	15.433328	8.5721207	10.317115	12.938649	10.416403	14.569791	11.850019	9.9973888	11.883807	16.50469	17.863628	17.911068	14.560071	16.300241	14.879621	9.9526873	11.36272	13.930369	14.526671	7	7	7	7	7	0	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20 Oct 2060	9.3965332E+9	8.9408635E+9	9.5754639E+9	1.0533637E+10	8.5253745E+9	1.4449842E+9	5.8803103E+9	6.6300206E+9	5.705984E+9	7.6775977E+9	1.0346141E+10	8.1681905E+9	4.0141844E+9	9.1315108E+9	8.3316229E+9	9.1979837E+9	9.3322793E+9	9.5813468E+9	1.0162097E+10	9.1644815E+9	4.6700099E+9	7.0092913E+9	7.1287199E+9	7.7702292E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.072803	10.627422	10.392499	11.967338	11.961805	15.406444	8.5634575	10.304526	12.913568	10.403107	14.537308	11.834187	9.9874191	11.85557	16.464102	17.819599	17.866995	14.524264	16.259951	14.844552	9.9385014	11.336254	13.897305	14.491746	7	7	7	7	7	0	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
08 Nov 2060	9.4064845E+9	8.9469727E+9	9.5808215E+9	1.0542198E+10	8.5301786E+9	1.4449842E+9	5.883071E+9	6.6339205E+9	5.7111188E+9	7.6809498E+9	1.0356322E+10	8.1729976E+9	4.0167196E+9	9.1409244E+9	8.3440333E+9	9.2122358E+9	9.347031E+9	9.5926856E+9	1.0176019E+10	9.1749581E+9	4.6721541E+9	7.0162734E+9	7.1368018E+9	7.780543E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.039854	10.601694	10.370418	11.937153	11.940536	15.366434	8.5512848	10.28569	12.87609	10.383217	14.48844	11.810372	9.9724932	11.812921	16.403196	17.75362	17.800707	14.470394	16.199347	14.791701	9.9171915	11.296442	13.847812	14.438871	7	7	7	7	7	0	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
05 Dec 2060	9.420416E+9	8.9555036E+9	9.5882977E+9	1.0554162E+10	8.536894E+9	1.4449842E+9	5.886914E+9	6.6393636E+9	5.7182746E+9	7.6856243E+9	1.0370548E+10	8.179713E+9	4.0202565E+9	9.1540419E+9	8.3613655E+9	9.2321434E+9	9.3676411E+9	9.6084982E+9	1.0195451E+10	9.1895644E+9	4.675134E+9	7.0260004E+9	7.1480684E+9	7.7949399E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.9942	10.566076	10.339869	11.895299	11.910946	15.310748	8.5350733	10.259554	12.824	10.355606	14.420569	11.777197	9.9517422	11.753885	16.318581	17.66186	17.708593	14.395627	16.115156	14.718358	9.8876724	11.24135	13.779166	14.365586	7	7	7	7	7	0	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
01 Jan 2061	9.4342789E+9	8.963968E+9	9.5957115E+9	1.0566047E+10	8.5435648E+9	1.4449842E+9	5.8907162E+9	6.6447631E+9	5.7253612E+9	7.6902579E+9	1.0384673E+10	8.1863793E+9	4.0237632E+9	9.1670323E+9	8.3785672E+9	9.2519025E+9	9.3881006E+9	9.6241674E+9	1.0214723E+10	9.2040366E+9	4.6780774E+9	7.0356296E+9	7.1592305E+9	7.8092211E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.949082	10.530964	10.309761	11.853982	11.881648	15.255662	8.5193033	10.233747	12.772511	10.328337	14.353436	11.744294	9.9312172	11.695664	16.234903	17.571051	17.617458	14.32176	16.031906	14.645881	9.8585472	11.187053	13.711358	14.29318	7	7	7	7	7	0	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20 Jan 2061	9.4441155E+9	8.9699625E+9	9.6009595E+9	1.0574469E+10	8.5482931E+9	1.4449842E+9	5.8934036E+9	6.6485862E+9	5.7303731E+9	7.6935368E+9	1.039468E+10	8.191102E+9	4.0262451E+9	9.1762196E+9	8.3907502E+9	9.2658995E+9	9.4025953E+9	9.6352532E+9	1.0228366E+10	9.2142735E+9	4.6801551E+9	7.0424371E+9	7.1671265E+9	7.8193321E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.917379	10.50637	10.288674	11.824976	11.861004	15.216732	8.5083332	10.215605	12.736227	10.309153	14.30628	11.721124	9.9167576	11.655044	16.17605	17.50709	17.553423	14.269972	15.973464	14.595098	9.8381424	11.149106	13.663747	14.242589	7	7	7	7	7	0	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
17 Feb 2061	9.4587935E+9	8.9788805E+9	9.6087624E+9	1.0587013E+10	8.5553367E+9	1.4449842E+9	5.8973906E+9	6.654272E+9	5.7378145E+9	7.6984084E+9	1.040958E+10	8.1981317E+9	4.0299343E+9	9.1898604E+9	8.4088817E+9	9.2867318E+9	9.4241731E+9	9.6517233E+9	1.0248657E+10	9.229481E+9	4.6832317E+9	7.0525409E+9	7.1788549E+9	7.8343716E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.869721	10.469599	10.257144	11.78165	11.830156	15.159015	8.4920578	10.188566	12.68223	10.280561	14.235744	11.686381	9.8951969	11.593884	16.088085	17.411587	17.457481	14.192308	15.885895	14.518833	9.8076191	11.092225	13.592572	14.166268	7	7	7	7	7	0	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
02 Mar 2061	9.4652723E+9	8.9828116E+9	9.612201E+9	1.0592546E+10	8.5584435E+9	1.4449842E+9	5.8991457E+9	6.6567788E+9	5.7410924E+9	7.7005558E+9	1.041615E+10	8.2012319E+9	4.0315602E+9	9.1958682E+9	8.416875E+9	9.2959171E+9	9.433687E+9	9.6589793E+9	1.0257598E+10	9.23618E+9	4.6845855E+9	7.0569902E+9	7.1840215E+9	7.8410004E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.848962	10.453612	10.243445	11.762769	11.816657	15.133588	8.4850063	10.176752	12.65856	10.268062	14.205102	11.671201	9.8857613	11.567482	16.049671	17.369799	17.415684	14.15851	15.847851	14.485684	9.7943468	11.067557	13.561543	14.133259	7	7	7	7	7	0	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
21 Mar 2061	9.4749573E+9	8.9886781E+9	9.6173302E+9	1.0600806E+10	8.5630822E+9	1.4449842E+9	5.9017595E+9	6.6605169E+9	5.7459758E+9	7.7037558E+9	1.0425954E+10	8.2058578E+9	4.0339843E+9	9.2048189E+9	8.4288036E+9	9.3096243E+9	9.4478868E+9	9.6697958E+9	1.0270935E+10	9.246164E+9	4.6865981E+9	7.063618E+9	7.191721E+9	7.8508887E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.817659	10.429598	10.222856	11.734432	11.796414	15.095751	8.4744568	10.159065	12.623189	10.249354	14.159032	11.648361	9.8716326	11.527935	15.992029	17.307171	17.35281	14.107668	15.790652	14.435747	9.7744026	11.03044	13.514975	14.083387	7	7	7	7	7	0	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
02 Apr 2061	9.4809539E+9	8.9923052E+9	9.6205005E+9	1.0605917E+10	8.5659525E+9	1.4449842E+9	5.9033743E+9	6.6628291E+9	5.7489935E+9	7.7057341E+9	1.043202E+10	8.2087194E+9	4.0354831E+9	9.2103485E+9	8.436181E+9	9.318103E+9	9.4566707E+9	9.6764805E+9	1.0279181E+10	9.2523346E+9	4.6878408E+9	7.0677125E+9	7.1964795E+9	7.8570025E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.798491	10.414923	10.210283	11.717083	11.783975	15.072369	8.468029	10.148212	12.601427	10.237867	14.130842	11.634342	9.8629494	11.503926	15.956676	17.268698	17.31431	14.076728	15.755656	14.405249	9.7622194	11.007816	13.486451	14.053139	7	7	7	7	7	0	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
19 Apr 2061	9.489921E+9	8.9977201E+9	9.6252324E+9	1.0613551E+10	8.57024E+9	1.4449842E+9	5.9057797E+9	6.6662789E+9	5.753492E+9	7.7086848E+9	1.0441077E+10	8.2129915E+9	4.0377188E+9	9.2185907E+9	8.4471936E+9	9.3307597E+9	9.4697851E+9	9.6864481E+9	1.0291484E+10	9.2615352E+9	4.6896896E+9	7.0738145E+9	7.2035748E+9	7.8661258E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.769608	10.392885	10.191391	11.69105	11.765321	15.037556	8.4584074	10.131967	12.56891	10.220678	14.088452	11.613257	9.8499489	11.467713	15.90364	17.211044	17.256424	14.03031	15.703042	14.359428	9.7439203	10.973791	13.44364	14.007407	7	7	7	7	7	0	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
20 May 2061	9.505623E+9	9.0071736E+9	9.6334868E+9	1.0626895E+10	8.5777352E+9	1.4449842E+9	5.9099679E+9	6.6723E+9	5.7613286E+9	7.7138299E+9	1.0456898E+10	8.2204534E+9	4.0416182E+9	9.2329472E+9	8.4664253E+9	9.3528658E+9	9.492693E+9	9.7038203E+9	1.031295E+10	9.277568E+9	4.6929009E+9	7.0844406E+9	7.2159401E+9	7.8820475E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.719338	10.354722	10.158694	11.645921	11.732862	14.976993	8.441844	10.103781	12.512421	10.190844	14.014869	11.576708	9.8273516	11.405097	15.811526	17.110836	17.155861	13.949883	15.611696	14.280154	9.7122402	10.914931	13.369365	13.928208	7	7	7	7	7	0	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
02 Jun 2061	9.5121234E+9	9.0110812E+9	9.6368988E+9	1.0632413E+10	8.5808348E+9	1.4449842E+9	5.9116964E+9	6.6747884E+9	5.764565E+9	7.7159557E+9	1.0463438E+10	8.2235382E+9	4.0432297E+9	9.2388751E+9	8.4743752E+9	9.3620029E+9	9.502164E+9	9.7109955E+9	1.032182E+10	9.2841902E+9	4.6942254E+9	7.0888279E+9	7.2210473E+9	7.8886267E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.69876	10.339129	10.14534	11.627572	11.719518	14.951974	8.4350939	10.092415	12.489184	10.178597	13.984741	11.562117	9.8180647	11.379655	15.773761	17.069735	17.114683	13.917029	15.574319	14.247783	9.6992931	10.890947	13.338953	13.895988	7	7	7	7	7	0	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
22 Jun 2061	9.5218381E+9	9.0169119E+9	9.641986E+9	1.0640651E+10	8.5854628E+9	1.4449842E+9	5.9142712E+9	6.6784993E+9	5.7693865E+9	7.7191245E+9	1.0473201E+10	8.2281405E+9	4.045632E+9	9.2477051E+9	8.4862367E+9	9.3756385E+9	9.5162972E+9	9.7216881E+9	1.0335048E+10	9.2940585E+9	4.6961951E+9	7.0953626E+9	7.2286582E+9	7.8984402E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.667711	10.31569	10.125255	11.600184	11.700213	14.914762	8.4249792	10.075912	12.454465	10.160266	13.939393	11.540285	9.8041611	11.341189	15.717109	17.008137	17.052704	13.867584	15.518066	14.198988	9.6798353	10.854828	13.293288	13.847164	7	7	7	7	7	0	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
05 Jul 2061	9.5283794E+9	9.0208317E+9	9.6454062E+9	1.0646193E+10	8.5885763E+9	1.4449842E+9	5.9160003E+9	6.6809943E+9	5.7726259E+9	7.7212539E+9	1.0479767E+10	8.2312361E+9	4.0472468E+9	9.2536371E+9	8.4942131E+9	9.3848084E+9	9.525804E+9	9.7288735E+9	1.034394E+10	9.3006889E+9	4.6975165E+9	7.0997519E+9	7.233772E+9	7.9050373E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.647037	10.300117	10.11192	11.581973	11.68735	14.889769	8.4182768	10.064943	12.43124	10.148026	13.90921	11.525731	9.7948713	11.315772	15.679336	16.967001	17.011438	13.83473	15.480639	14.166586	9.6669102	10.830889	13.262883	13.814896	7	7	7	7	7	0	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
24 Jul 2061	9.5381565E+9	9.0266808E+9	9.6505068E+9	1.0654465E+10	8.5932247E+9	1.4449842E+9	5.9185756E+9	6.684715E+9	5.777452E+9	7.7244288E+9	1.0489565E+10	8.2358548E+9	4.0496545E+9	9.2624732E+9	8.5061146E+9	9.3984911E+9	9.5399905E+9	9.7395814E+9	1.0357201E+10	9.3105684E+9	4.6994821E+9	7.1062892E+9	7.2413932E+9	7.9148774E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.615887	10.276743	10.091901	11.554678	11.668104	14.852583	8.408247	10.048574	12.396556	10.129718	13.863837	11.503893	9.7809734	11.277424	15.622705	16.905401	16.949417	13.78534	15.424392	14.117826	9.6475134	10.795072	13.217285	13.766104	7	7	7	7	7	0	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
07 Aug 2061	9.5447398E+9	9.030615E+9	9.6539361E+9	1.066003E+10	8.596352E+9	1.4449842E+9	5.9203052E+9	6.6872161E+9	5.7806945E+9	7.7265628E+9	1.0496157E+10	8.2389612E+9	4.051273E+9	9.2684093E+9	8.5141181E+9	9.4076928E+9	9.5495322E+9	9.7467771E+9	1.0366116E+10	9.317207E+9	4.7008005E+9	7.110679E+9	7.2465137E+9	7.9214925E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.595153	10.261217	10.078612	11.53652	11.655247	14.827613	8.4016018	10.037661	12.373359	10.117496	13.833642	11.489322	9.7716875	11.252094	15.584949	16.864267	16.908133	13.752516	15.386975	14.085461	9.6346226	10.771588	13.18692	13.733861	7	7	7	7	7	0	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
26 Aug 2061	9.5545805E+9	9.0364826E+9	9.65905E+9	1.0668338E+10	8.6010204E+9	1.4449842E+9	5.9228805E+9	6.690946E+9	5.7855247E+9	7.7297434E+9	1.0505992E+10	8.2435958E+9	4.0536858E+9	9.2772506E+9	8.526059E+9	9.4214216E+9	9.5637709E+9	9.7574984E+9	1.0379408E+10	9.3270989E+9	4.7027615E+9	7.1172152E+9	7.254144E+9	7.9313582E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.56392	10.237916	10.058663	11.509296	11.63599	14.790476	8.3916578	10.021355	12.338713	10.099215	13.788253	11.467442	9.7577925	11.213897	15.528352	16.802677	16.84609	13.703177	15.330751	14.03675	9.6155987	10.736382	13.1414	13.685111	7	7	7	7	7	0	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
08 Sep 2061	9.5607214E+9	9.0401403E+9	9.6622367E+9	1.0673519E+10	8.6039327E+9	1.4449842E+9	5.9244841E+9	6.693271E+9	5.7885327E+9	7.7317248E+9	1.0512124E+10	8.2464845E+9	4.0551892E+9	9.2827566E+9	8.533502E+9	9.4299802E+9	9.5726469E+9	9.7641769E+9	1.0387693E+10	9.3332593E+9	4.7039805E+9	7.1212846E+9	7.2588964E+9	7.9375063E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.544651	10.223568	10.046389	11.492509	11.624061	14.767356	8.3855486	10.011271	12.317227	10.087903	13.760264	11.453902	9.7491856	11.190514	15.493378	16.764553	16.807814	13.672798	15.296085	14.006772	9.6044054	10.714793	13.113311	13.655256	7	7	7	7	7	0	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
26 Sep 2061	9.5699026E+9	9.0455992E+9	9.6669911E+9	1.0681254E+10	8.6082806E+9	1.4449842E+9	5.9268736E+9	6.6967388E+9	5.7930163E+9	7.7346796E+9	1.0521278E+10	8.2507965E+9	4.0574316E+9	9.2909609E+9	8.5446103E+9	9.4427535E+9	9.5858975E+9	9.7741332E+9	1.0400048E+10	9.3424425E+9	4.705794E+9	7.1273462E+9	7.2659804E+9	7.9466793E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.51561	10.20202	10.027947	11.46732	11.606182	14.732928	8.376399	9.9961863	12.285122	10.070973	13.718169	11.433559	9.7362995	11.155228	15.440922	16.707443	16.750259	13.627123	15.243976	13.961634	9.5877323	10.682342	13.071339	13.610101	7	7	7	7	7	0	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
09 Oct 2061	9.5760855E+9	9.0492713E+9	9.670188E+9	1.0686459E+10	8.6112061E+9	1.4449842E+9	5.9284787E+9	6.6990705E+9	5.7960289E+9	7.7366661E+9	1.0527437E+10	8.253697E+9	4.0589391E+9	9.2964741E+9	8.5520824E+9	9.4513459E+9	9.5948114E+9	9.7808241E+9	1.0408357E+10	9.3486152E+9	4.7070116E+9	7.1314186E+9	7.2707415E+9	7.9528474E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.496274	10.187698	10.0157	11.450555	11.594229	14.709806	8.3703308	9.9861174	12.263815	10.059667	13.690149	11.419976	9.727684	11.131908	15.405943	16.669294	16.71199	13.596765	15.209425	13.931658	9.5766449	10.660851	13.043569	13.580252	7	7	7	7	7	0	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
28 Oct 2061	9.5853281E+9	9.0547507E+9	9.6749578E+9	1.0694231E+10	8.6155745E+9	1.4449842E+9	5.9308698E+9	6.7025495E+9	5.8005181E+9	7.7396285E+9	1.0536629E+10	8.258026E+9	4.0611873E+9	9.3046897E+9	8.5632333E+9	9.4641695E+9	9.6081162E+9	9.7907999E+9	1.0420748E+10	9.3578148E+9	4.708822E+9	7.1374848E+9	7.2778368E+9	7.962049E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.467136	10.166192	9.9973049	11.425405	11.576315	14.675394	8.3612442	9.971055	12.232376	10.042744	13.648013	11.399567	9.7147884	11.096722	15.353489	16.61216	16.654516	13.551124	15.15753	13.886536	9.5600586	10.62855	13.00199	13.535108	7	7	7	7	7	0	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
29 Nov 2061	9.6010711E+9	9.0640558E+9	9.6830515E+9	1.0707442E+10	8.6230016E+9	1.4449842E+9	5.9349192E+9	6.7084534E+9	5.8081203E+9	7.7446518E+9	1.0552246E+10	8.2653773E+9	4.0650012E+9	9.3186048E+9	8.5821696E+9	9.4859469E+9	9.6307159E+9	9.8077061E+9	1.0441771E+10	9.3734062E+9	4.7118781E+9	7.147753E+9	7.289858E+9	7.9776655E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.417802	10.129969	9.9663458	11.383018	11.545991	14.617205	8.3460159	9.9456425	12.17943	10.014169	13.576832	11.364984	9.6929874	11.037563	15.26494	16.515614	16.55747	13.474173	15.069976	13.810448	9.532136	10.574274	12.931944	13.459083	7	7	7	7	7	0	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
01 Jan 2062	9.6167219E+9	9.0732769E+9	9.6910694E+9	1.072055E+10	8.6303713E+9	1.4449842E+9	5.938922E+9	6.714302E+9	5.8156375E+9	7.7496248E+9	1.0567732E+10	8.2726646E+9	4.0687775E+9	9.3323622E+9	8.6009416E+9	9.5075369E+9	9.6531241E+9	9.8244311E+9	1.0462589E+10	9.3888297E+9	4.7148908E+9	7.1579003E+9	7.3017482E+9	7.9931356E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.368965	10.094959	9.9358749	11.341248	11.515994	14.559737	8.3310928	9.9205875	12.127252	9.98598	13.506485	11.330725	9.6714563	10.979745	15.177547	16.420288	16.461645	13.398637	14.983607	13.735436	9.5046577	10.520965	12.862939	13.384139	7	7	7	7	7	0	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
